FormattedDate,Season,Tour,Time,Opponent,HoAw,Stadium,Attendance,Coach,Referee,MatchID,fullname,LastName,FirstName,Start,Pos,Line,C,PlayerID
2022-04-04,2021/22,31,21:00:00,Crystal Palace,away,Selhurst Park,25149,Mikel Arteta,Paul Tierney,180,Ben White,White,Ben,1,CB,Defender,0,16
2022-04-04,2021/22,31,21:00:00,Crystal Palace,away,Selhurst Park,25149,Mikel Arteta,Paul Tierney,180,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,1,10
2022-04-04,2021/22,31,21:00:00,Crystal Palace,away,Selhurst Park,25149,Mikel Arteta,Paul Tierney,180,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2022-04-04,2021/22,31,21:00:00,Crystal Palace,away,Selhurst Park,25149,Mikel Arteta,Paul Tierney,180,Emile Smith Rowe,Smith Rowe,Emile,1,CM,Midfielder,0,0
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Alex Iwobi,Iwobi,Alex,1,LM,Midfielder,0,50
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Granit Xhaka,Xhaka,Granit,1,CM,Midfielder,1,44
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,0,FW,Forward,0,39
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Lucas Torreira,Torreira,Lucas,1,CM,Midfielder,0,36
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Matteo Guendouzi,Guendouzi,Matteo,0,DM,Midfielder,0,30
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,RM,Midfielder,0,25
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Danny Welbeck,Welbeck,Danny,1,FW,Forward,0,13
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Aaron Ramsey,Ramsey,Aaron,0,RW,Forward,0,5
2018-10-07,2018/19,8,13:00:00,Fulham,away,Craven Cottage,25401,Unai Emery,Paul Tierney,45,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Martin Odegaard,Odegaard,Martin,1,AM,Midfielder,0,47
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Takehiro Tomiyasu,Tomiyasu,Takehiro,1,RB,Defender,0,45
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,0,FW,Forward,0,39
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Eddie Nketiah,Nketiah,Eddie,0,LW,Forward,0,37
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Nuno Tavares,Tavares,Nuno,0,LB,Defender,0,28
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Ben White,White,Ben,1,CB,Defender,0,16
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,1,10
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2021-12-06,2021/22,15,21:00:00,Everton,away,Goodison Park,38906,Mikel Arteta,Mike Dean,166,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Cedric Soares,Soares,Cedric,0,RB,Defender,0,52
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Mohamed Elneny,Elneny,Mohamed,1,CM,Midfielder,0,49
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,David Luiz,Luiz,David,0,CB,Defender,0,40
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,RM,Midfielder,0,38
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,LW,Forward,1,39
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Daniel Ceballos,Ceballos,Daniel,1,CM,Midfielder,0,9
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Kieran Tierney,Tierney,Kieran,1,CB,Defender,0,7
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Bukayo Saka,Saka,Bukayo,1,LM,Midfielder,0,6
2020-12-16,2020/21,13,19:00:00,Southampton,home,Emirates Stadium,0,Mikel Arteta,Paul Tierney,126,Joe Willock,Willock,Joe,0,CM,Midfielder,0,3
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Cedric Soares,Soares,Cedric,0,RB,Defender,0,52
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Mohamed Elneny,Elneny,Mohamed,1,DM,Midfielder,0,49
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Martin Odegaard,Odegaard,Martin,1,AM,Midfielder,1,47
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Takehiro Tomiyasu,Tomiyasu,Takehiro,1,RB,Defender,0,45
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Gabriel Martinelli,Martinelli,Gabriel,0,LW,Forward,0,34
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Nuno Tavares,Tavares,Nuno,1,LB,Defender,0,28
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Ben White,White,Ben,1,CB,Defender,0,16
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Alexandre Lacazette,Lacazette,Alexandre,0,CM,Midfielder,0,10
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2022-05-16,2021/22,37,21:00:00,Newcastle,away,St James' Park,52274,Mikel Arteta,Darren England,188,Emile Smith Rowe,Smith Rowe,Emile,1,LW,Forward,0,0
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,1,44
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,David Luiz,Luiz,David,1,CB,Defender,0,40
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Lucas Torreira,Torreira,Lucas,0,RW,Forward,0,36
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Gabriel Martinelli,Martinelli,Gabriel,0,LW,Forward,0,34
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Calum Chambers,Chambers,Calum,1,RB,Defender,0,19
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Daniel Ceballos,Ceballos,Daniel,1,AM,Midfielder,0,9
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Bukayo Saka,Saka,Bukayo,1,LW,Forward,0,6
2019-10-06,2019/20,8,15:00:00,Bournemouth,home,Emirates Stadium,60326,Unai Emery,Martin Atkinson,83,Joe Willock,Willock,Joe,0,AM,Midfielder,0,3
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,1,53
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Alex Iwobi,Iwobi,Alex,1,RW,Forward,0,50
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Lucas Torreira,Torreira,Lucas,1,RM,Midfielder,0,36
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Matteo Guendouzi,Guendouzi,Matteo,0,LM,Midfielder,0,30
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Rob Holding,Holding,Rob,1,CB,Defender,0,26
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,0,LM,Midfielder,0,25
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Sead Kolasinac,Kolasinac,Sead,1,LB,Defender,0,18
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Aaron Ramsey,Ramsey,Aaron,0,AM,Midfielder,0,5
2018-11-11,2018/19,12,17:30:00,Wolves,home,Emirates Stadium,60030,Unai Emery,Stuart Attwell,49,Hector Bellerin,Bellerin,Hector,1,RB,Defender,0,2
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Mohamed Elneny,Elneny,Mohamed,0,CM,Midfielder,0,49
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Alex Iwobi,Iwobi,Alex,1,AM,Midfielder,0,50
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,0,FW,Forward,0,39
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,WB,Defender,0,38
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Matteo Guendouzi,Guendouzi,Matteo,1,CM,Midfielder,0,30
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,0,AM,Midfielder,0,25
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Nacho Monreal,Monreal,Nacho,1,CB,Defender,0,21
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Sead Kolasinac,Kolasinac,Sead,1,WB,Defender,0,18
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,0,10
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Shkodran Mustafi,Mustafi,Shkodran,1,CB,Defender,0,8
2019-04-01,2018/19,32,21:00:00,Newcastle,home,Emirates Stadium,59869,Unai Emery,Anthony Taylor,68,Aaron Ramsey,Ramsey,Aaron,1,CM,Midfielder,1,5
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Mesut Ozil,Ozil,Mesut,1,AM,Midfielder,0,53
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,RB,Defender,0,38
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,1,39
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Lucas Torreira,Torreira,Lucas,1,DM,Midfielder,0,36
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Matteo Guendouzi,Guendouzi,Matteo,0,DM,Midfielder,0,30
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Nicolas Pepe,Pepe,Nicolas,1,RW,Forward,0,32
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Reiss Nelson,Nelson,Reiss,0,RW,Forward,0,24
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Calum Chambers,Chambers,Calum,1,CB,Defender,0,19
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Sead Kolasinac,Kolasinac,Sead,0,LB,Defender,0,18
2019-12-09,2019/20,16,21:00:00,West Ham,away,London Stadium,59936,Freddie Ljungberg,Mike Dean,91,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Sokratis Papastathopoulos,Papastathopoulos,Sokratis,1,CB,Defender,0,55
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,1,44
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Ainsley Maitland-Niles,Maitland-Niles,Ainsley,1,RB,Defender,0,38
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Pierre-Emerick Aubameyang,Aubameyang,Pierre-Emerick,1,FW,Forward,0,39
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Gabriel Martinelli,Martinelli,Gabriel,0,LW,Forward,0,34
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Matteo Guendouzi,Guendouzi,Matteo,1,DM,Midfielder,0,30
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Henrikh Mkhitaryan,Mkhitaryan,Henrikh,1,RW,Forward,0,25
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Reiss Nelson,Nelson,Reiss,1,LW,Forward,0,24
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Nacho Monreal,Monreal,Nacho,1,LB,Defender,0,21
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Calum Chambers,Chambers,Calum,1,CB,Defender,0,19
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Daniel Ceballos,Ceballos,Daniel,0,AM,Midfielder,0,9
2019-08-11,2019/20,1,15:00:00,Newcastle,away,St James' Park,47635,Unai Emery,Martin Atkinson,76,Joe Willock,Willock,Joe,1,AM,Midfielder,0,3
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Cedric Soares,Soares,Cedric,1,RB,Defender,0,52
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Thomas Partey,Partey,Thomas,1,DM,Midfielder,0,48
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Martin Odegaard,Odegaard,Martin,1,AM,Midfielder,0,47
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Granit Xhaka,Xhaka,Granit,1,DM,Midfielder,0,44
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Eddie Nketiah,Nketiah,Eddie,0,FW,Forward,0,37
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Nicolas Pepe,Pepe,Nicolas,0,RW,Forward,0,32
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Ben White,White,Ben,1,CB,Defender,0,16
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Alexandre Lacazette,Lacazette,Alexandre,1,FW,Forward,1,10
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Kieran Tierney,Tierney,Kieran,1,LB,Defender,0,7
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2022-03-16,2021/22,27,21:15:00,Liverpool,home,Emirates Stadium,59968,Mikel Arteta,Andre Marriner,178,Emile Smith Rowe,Smith Rowe,Emile,0,AM,Midfielder,0,0
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Thomas Partey,Partey,Thomas,1,CM,Midfielder,0,48
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Martin Odegaard,Odegaard,Martin,1,RM,Midfielder,1,47
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Takehiro Tomiyasu,Tomiyasu,Takehiro,0,RB,Defender,0,45
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Granit Xhaka,Xhaka,Granit,1,LM,Midfielder,0,44
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Eddie Nketiah,Nketiah,Eddie,1,FW,Forward,0,37
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Gabriel Martinelli,Martinelli,Gabriel,1,LW,Forward,0,34
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Oleksandr Zinchenko,Zinchenko,Oleksandr,1,LB,Defender,0,27
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Ben White,White,Ben,1,RB,Defender,0,16
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,Bukayo Saka,Saka,Bukayo,1,RW,Forward,0,6
2023-01-03,2022/23,19,20:45:00,Newcastle,home,Emirates Stadium,60319,Mikel Arteta,Andrew Madley,206,William Saliba,Saliba,William,1,CB,Defender,0,4
2022-10-09,2022/23,10,17:30:00,Liverpool,home,Emirates Stadium,60059,Mikel Arteta,Michael Oliver,198,Gabriel Magalhaes,Magalhaes,Gabriel,1,CB,Defender,0,54
2022-10-09,2022/23,10,17:30:00,Liverpool,home,Emirates Stadium,60059,Mikel Arteta,Michael Oliver,198,Thomas Partey,Partey,Thomas,1,CM,Midfielder,0,48
2022-10-09,2022/23,10,17:30:00,Liverpool,home,Emirates Stadium,60059,Mikel Arteta,Michael Oliver,198,Martin Odegaard,Odegaard,Martin,1,RM,Midfielder,1,47
2022-10-09,2022/23,10,17:30:00,Liverpool,home,Emirates Stadium,60059,Mikel Arteta,Michael Oliver,198,Takehiro Tomiyasu,Tomiyasu,Takehiro,1,LB,Defender,0,45
2022-10-09,2022/23,10,17:30:00,Liverpool,home,Emirates Stadium,60059,Mikel Arteta,Michael Oliver,198,Granit Xhaka,Xhaka,Granit,1,LM,Midfielder,0,44
